site_code,2015,2016,2017,2018,2019,2020,2021
C19-S5,32.69970703125,32.2900390625,31.02978515625,31.44970703125,31.5751953125,30.740234375,30.38037109375
C19-S6,32.69970703125,32.2900390625,31.02978515625,31.44970703125,31.5751953125,30.740234375,30.38037109375
C2-S1,32.88037109375,32.9248046875,31.8203125,32.580078125,32.28466796875,31.3447265625,30.93994140625
C2-S2,32.88037109375,32.93505859375,31.85986328125,32.5947265625,32.384765625,31.35498046875,30.955078125
C2-S3,32.6748046875,32.705078125,31.6298828125,32.39501953125,32.25,31.1650390625,30.72998046875
C20-S1,32.52001953125,32.93505859375,31.51513671875,32.26513671875,31.8349609375,31,30.97509765625
C20-S2,32.2802734375,32.69970703125,31.3046875,32.05517578125,31.56982421875,30.884765625,30.69970703125
C20-S3,32.919921875,33.18505859375,31.7900390625,32.58984375,32.14501953125,31.22021484375,31.30517578125
C20-S4,32.5400390625,32.7900390625,31.455078125,32.25537109375,31.740234375,30.89990234375,30.89990234375
C200-S1,31.65478515625,32.47998046875,30.900390625,31.7197265625,31.240234375,30.81494140625,30.52490234375
C200-S2,31.65478515625,32.47998046875,30.900390625,31.7197265625,31.240234375,30.81494140625,30.52490234375
C200-S3,31.58984375,32.4951171875,30.96484375,31.56982421875,31.3349609375,30.94970703125,30.39501953125
C200-S4,31.58984375,32.4951171875,30.96484375,31.56982421875,31.3349609375,30.94970703125,30.39501953125
C200-S5,31.43505859375,32.3701171875,30.7900390625,31.5,31.10009765625,30.7548828125,30.31494140625
C201-S1,31.27001953125,31.0751953125,30.52978515625,30.35498046875,31.3203125,31.2451171875,30.5302734375
C201-S2,31.27001953125,31.0751953125,30.52978515625,30.35498046875,31.3203125,31.2451171875,30.5302734375
C202-S1,22.35498046875,23.11962890625,21.4453125,21.9150390625,21.330078125,21.77490234375,21.68994140625
C202-S2,23.06005859375,23.8447265625,22.05029296875,22.56982421875,22.01025390625,22.28515625,22.4501953125
C203-S1,31.775390625,31.83984375,30.39501953125,31.21533203125,30.330078125,30.34521484375,30.3798828125
C203-S2,31.73974609375,31.82958984375,30.375,31.2451171875,30.3349609375,30.2998046875,30.3701171875
C204-S1,32.0849609375,32.099609375,31.64990234375,31.80517578125,31.84521484375,31.14013671875,30.64501953125
