site_code,2015,2016,2017,2018,2019,2020,2021
C501-S2,27.1201171875,27.03466796875,26.03515625,26.32470703125,26.22021484375,25.85986328125,25.3251953125
C502-S1,27.23486328125,27.205078125,26.31494140625,26.52001953125,26.490234375,26.0498046875,25.48486328125
C502-S2,27.26513671875,27.25,26.41015625,26.59521484375,26.57958984375,26.1201171875,25.5302734375
C503-S1,25.3447265625,25.4951171875,24.39501953125,24.85009765625,24.19482421875,24.3798828125,24.13525390625
C503-S2,25.25,25.38037109375,24.28466796875,24.77001953125,24.09033203125,24.27490234375,24.044921875
C52-S1,24.009765625,24.09521484375,23.06005859375,23.60498046875,22.98974609375,23.24462890625,22.91015625
C52-S2,24.009765625,24.09521484375,23.06005859375,23.60498046875,22.98974609375,23.24462890625,22.91015625
C54-S1,25.41015625,25.4501953125,24.18994140625,25.14990234375,24.625,24.6904296875,24.669921875
C54-S2,25.41015625,25.4501953125,24.18994140625,25.14990234375,24.625,24.6904296875,24.669921875
C54-S3,25.57470703125,25.5,24.31005859375,25.27490234375,24.740234375,24.81005859375,24.61962890625
C58-S1,25.8349609375,25.27978515625,25.51513671875,25.40478515625,25.34521484375,25.5546875,24.7451171875
C58-S2,25.85498046875,25.2900390625,25.4951171875,25.4150390625,25.35498046875,25.5703125,24.73486328125
C58-S3,25.85498046875,25.2900390625,25.4951171875,25.4150390625,25.35498046875,25.5703125,24.73486328125
C6-S1,22.0849609375,22.80517578125,21.4052734375,22.2001953125,21.1552734375,21.634765625,21.205078125
C6-S2,22.93017578125,23.6201171875,22.22021484375,23.05029296875,22.03515625,22.4150390625,21.91015625
C6-S3,22.93017578125,23.6201171875,22.22021484375,23.05029296875,22.03515625,22.4150390625,21.91015625
C6-S4,21.43017578125,21.9951171875,20.68017578125,21.48974609375,20.56982421875,20.9453125,20.3154296875
C62-S1,27.63037109375,27.3701171875,26.4248046875,27.3251953125,26.84033203125,25.97998046875,26.259765625
C62-S2,27.60986328125,27.34521484375,26.39990234375,27.31005859375,26.81005859375,26,26.23974609375
C65-S1,26.6748046875,26.6845703125,25.599609375,26.1748046875,25.81005859375,25.21484375,25.0849609375
C65-S2,26.6748046875,26.6845703125,25.599609375,26.1748046875,25.81005859375,25.21484375,25.0849609375
C65-S3,26.43505859375,26.4951171875,25.39501953125,25.955078125,25.60498046875,25.025390625,24.88525390625
C65-S4,26.73486328125,26.7548828125,25.6650390625,26.25,25.88037109375,25.30517578125,25.15478515625
C65-S5,26.41015625,26.64990234375,25.52001953125,26.025390625,25.7001953125,25.18505859375,25.099609375
C65-S6,26.5654296875,26.69482421875,25.6201171875,26.14013671875,25.81005859375,25.18994140625,25.1552734375
C66-S1,25.30517578125,25.31494140625,24.35009765625,25.06982421875,24.365234375,24.52001953125,24.044921875
C7-S1,25.64990234375,25.20458984375,25.02001953125,24.8701171875,25.27490234375,25.5048828125,24.90966796875
C7-S2,25.64990234375,25.20458984375,25.02001953125,24.8701171875,25.27490234375,25.5048828125,24.90966796875
C7-S3,25.73486328125,25.25,25.06982421875,24.9150390625,25.400390625,25.54541015625,24.990234375
C7-S4,25.73974609375,25.27978515625,25.10009765625,24.93994140625,25.3701171875,25.56494140625,24.9951171875
C74-S1,21.4150390625,21.90478515625,20.1748046875,21.09521484375,20.48974609375,20.61474609375,20.490234375
C74-S2,19.60009765625,20.10546875,18.43994140625,19.35498046875,18.7001953125,18.9150390625,18.7353515625
C74-S3,19.73974609375,20.2548828125,18.650390625,19.57470703125,18.86962890625,19.13525390625,18.9345703125
C75-S1,25.1650390625,25.0546875,24.52001953125,24.89990234375,24.8251953125,24.89990234375,24.35009765625
C75-S2,25.134765625,25.0146484375,24.47509765625,24.89990234375,24.8349609375,24.89013671875,24.3603515625
C75-S3,25.134765625,25.0146484375,24.47509765625,24.89990234375,24.8349609375,24.89013671875,24.3603515625
C75-S4,25.1650390625,25.0546875,24.52001953125,24.89990234375,24.8251953125,24.89990234375,24.35009765625
C78-S1,25.2548828125,25.22509765625,24.5751953125,24.974609375,24.56005859375,24.76513671875,24.31982421875
C78-S2,25.2548828125,25.22509765625,24.5751953125,24.974609375,24.56005859375,24.76513671875,24.31982421875
C78-S3,24.865234375,24.75,24.17529296875,24.55517578125,24.1201171875,24.3349609375,23.7900390625
C78-S4,25.01513671875,24.89013671875,24.31005859375,24.6953125,24.26513671875,24.47998046875,23.96484375
C79-S1,26.2451171875,26.1298828125,25.0146484375,25.65478515625,25.31494140625,25.31005859375,24.79541015625
C79-S2,26.05517578125,25.93994140625,24.83984375,25.43505859375,25.09033203125,25.10986328125,24.6396484375
C81-S1,27.65966796875,27.4150390625,26.080078125,26.81005859375,26.6103515625,26.11962890625,25.8349609375
C81-S2,27.56494140625,27.365234375,26.06982421875,26.68994140625,26.455078125,26.080078125,25.75
C81-S3,27.56494140625,27.365234375,26.06982421875,26.68994140625,26.455078125,26.080078125,25.75
C81-S4,27.56494140625,27.365234375,26.06982421875,26.68994140625,26.455078125,26.080078125,25.75
C83-S1,24.59521484375,24.92041015625,23.3798828125,23.68017578125,23.1552734375,23.5048828125,22.95458984375
C83-S2,24.59521484375,24.92041015625,23.3798828125,23.68017578125,23.1552734375,23.5048828125,22.95458984375
C84-S1,18.47509765625,18.77978515625,17.77490234375,18.59033203125,17.85986328125,18.13525390625,17.02978515625
C84-S2,21.8798828125,22.16015625,21.125,21.85498046875,21.25537109375,21.51025390625,20.39990234375
C84-S3,18.53515625,18.8251953125,17.794921875,18.66015625,17.90966796875,18.1748046875,17.0498046875
C95-S1,19.93505859375,20.4150390625,19.205078125,19.97509765625,19.259765625,19.34033203125,18.8603515625
C95-S2,15.26953125,15.76513671875,14.48974609375,15.31982421875,14.509765625,14.6845703125,14.044921875
C95-S3,18.78466796875,19.25,18.080078125,18.7451171875,18.03515625,18.14013671875,17.599609375
