id,date,site_code,name,latitude,longitude,distance,prcp,tmax,tmin,tavg
USC00319100,2016-06-05,C18-S4,WASHINGTON WWTP 4W,35.5525,-77.0722,11.531196075076656,4.3,23.9,2.2,13.049999999999999
USC00319100,2016-06-06,C18-S1,WASHINGTON WWTP 4W,35.5525,-77.0722,2.1492521326727982,15.7,26.7,20,23.35
USC00319100,2016-06-06,C18-S2,WASHINGTON WWTP 4W,35.5525,-77.0722,3.889096133963335,15.7,26.7,20,23.35
USC00319100,2016-06-06,C18-S4,WASHINGTON WWTP 4W,35.5525,-77.0722,11.531196075076656,15.7,26.7,20,23.35
USC00319100,2016-06-06,C18-S3,WASHINGTON WWTP 4W,35.5525,-77.0722,4.909664010954685,15.7,26.7,20,23.35
USC00319100,2016-06-07,C18-S2,WASHINGTON WWTP 4W,35.5525,-77.0722,3.889096133963335,41.1,30,20.6,25.3
USC00319100,2016-06-07,C18-S3,WASHINGTON WWTP 4W,35.5525,-77.0722,4.909664010954685,41.1,30,20.6,25.3
USC00319100,2016-06-07,C18-S1,WASHINGTON WWTP 4W,35.5525,-77.0722,2.1492521326727982,41.1,30,20.6,25.3
USC00319100,2016-06-07,C18-S4,WASHINGTON WWTP 4W,35.5525,-77.0722,11.531196075076656,41.1,30,20.6,25.3
USC00319100,2016-06-08,C18-S1,WASHINGTON WWTP 4W,35.5525,-77.0722,2.1492521326727982,0,30,16.1,23.05
USC00319100,2016-06-08,C18-S4,WASHINGTON WWTP 4W,35.5525,-77.0722,11.531196075076656,0,30,16.1,23.05
USC00319100,2016-06-08,C18-S2,WASHINGTON WWTP 4W,35.5525,-77.0722,3.889096133963335,0,30,16.1,23.05
USC00319100,2016-06-08,C18-S3,WASHINGTON WWTP 4W,35.5525,-77.0722,4.909664010954685,0,30,16.1,23.05
USC00319147,2016-06-21,C95-S2,WAYNESVILLE 1 E,35.4867,-82.9681,16.012244274944027,0,27.8,11.7,19.75
USC00319147,2016-06-21,C95-S1,WAYNESVILLE 1 E,35.4867,-82.9681,8.027914778687366,0,27.8,11.7,19.75
USC00319147,2016-06-22,C95-S1,WAYNESVILLE 1 E,35.4867,-82.9681,8.027914778687366,0,29.4,14.4,21.9
USC00319147,2016-06-22,C95-S2,WAYNESVILLE 1 E,35.4867,-82.9681,16.012244274944027,0,29.4,14.4,21.9
USC00319147,2016-06-23,C95-S1,WAYNESVILLE 1 E,35.4867,-82.9681,8.027914778687366,0,29.4,16.7,23.049999999999997
USC00319147,2016-06-23,C95-S2,WAYNESVILLE 1 E,35.4867,-82.9681,16.012244274944027,0,29.4,16.7,23.049999999999997
USC00319147,2016-06-24,C95-S1,WAYNESVILLE 1 E,35.4867,-82.9681,8.027914778687366,5.1,30,17.8,23.9
USC00319147,2016-06-24,C95-S2,WAYNESVILLE 1 E,35.4867,-82.9681,16.012244274944027,5.1,30,17.8,23.9
USC00319357,2016-07-08,C13-S1,WHITEVILLE 7 NW,34.4094,-78.7914,15.932721900325358,0,34.4,21.7,28.049999999999997
USC00319357,2016-07-08,C13-S2,WHITEVILLE 7 NW,34.4094,-78.7914,11.253174478950069,0,34.4,21.7,28.049999999999997
USC00319357,2016-07-09,C13-S1,WHITEVILLE 7 NW,34.4094,-78.7914,15.932721900325358,15.2,34.4,21.1,27.75
USC00319357,2016-07-09,C13-S2,WHITEVILLE 7 NW,34.4094,-78.7914,11.253174478950069,15.2,34.4,21.1,27.75
USC00319357,2016-07-10,C13-S1,WHITEVILLE 7 NW,34.4094,-78.7914,15.932721900325358,0,33.3,21.7,27.5
USC00319357,2016-07-10,C13-S2,WHITEVILLE 7 NW,34.4094,-78.7914,11.253174478950069,0,33.3,21.7,27.5
USC00319357,2016-07-11,C13-S1,WHITEVILLE 7 NW,34.4094,-78.7914,15.932721900325358,22.9,34.4,21.1,27.75
USC00319357,2016-07-11,C13-S2,WHITEVILLE 7 NW,34.4094,-78.7914,11.253174478950069,22.9,34.4,21.1,27.75
USC00319461,2016-07-12,C19-S5,WILMINGTON 7 SE,34.1425,-77.8789,16.888739983216464,5.8,31.1,23.3,27.200000000000003
USC00319461,2016-07-13,C19-S5,WILMINGTON 7 SE,34.1425,-77.8789,16.888739983216464,6.4,31.7,24.4,28.049999999999997
USC00319461,2016-07-14,C19-S5,WILMINGTON 7 SE,34.1425,-77.8789,16.888739983216464,0,35.6,25.6,30.6
USC00319461,2016-07-15,C19-S5,WILMINGTON 7 SE,34.1425,-77.8789,16.888739983216464,0,36.7,25.6,31.150000000000002
USC00402934,2016-07-27,C74-S1,ERWIN 1 W,36.1422,-82.4261,14.772124142844577,2.5,33.9,20.6,27.25
USC00402934,2016-07-27,C74-S2,ERWIN 1 W,36.1422,-82.4261,13.949588342991127,2.5,33.9,20.6,27.25
USC00402934,2016-07-28,C74-S2,ERWIN 1 W,36.1422,-82.4261,13.949588342991127,15.7,33.9,21.1,27.5
USC00402934,2016-07-28,C74-S1,ERWIN 1 W,36.1422,-82.4261,14.772124142844577,15.7,33.9,21.1,27.5
USC00402934,2016-07-29,C74-S1,ERWIN 1 W,36.1422,-82.4261,14.772124142844577,0,30,20.6,25.3
USC00402934,2016-07-29,C74-S2,ERWIN 1 W,36.1422,-82.4261,13.949588342991127,0,30,20.6,25.3
USC00402934,2016-07-30,C74-S2,ERWIN 1 W,36.1422,-82.4261,13.949588342991127,20.8,30,19.4,24.7
USC00402934,2016-07-30,C74-S1,ERWIN 1 W,36.1422,-82.4261,14.772124142844577,20.8,30,19.4,24.7
USC00407770,2016-07-27,C74-S3,ROAN MTN 3SW,36.1636,-82.0953,12.299103554488957,0.3,30,18.3,24.15
USC00407770,2016-07-27,C100-S1,ROAN MTN 3SW,36.1636,-82.0953,7.4655321739430045,0.3,30,18.3,24.15
USC00407770,2016-07-27,C100-S3,ROAN MTN 3SW,36.1636,-82.0953,7.135838629346746,0.3,30,18.3,24.15
USC00407770,2016-07-27,C100-S2,ROAN MTN 3SW,36.1636,-82.0953,6.528451522368613,0.3,30,18.3,24.15
USC00407770,2016-07-28,C100-S3,ROAN MTN 3SW,36.1636,-82.0953,7.135838629346746,3.8,30.6,18.3,24.450000000000003
USC00407770,2016-07-28,C74-S3,ROAN MTN 3SW,36.1636,-82.0953,12.299103554488957,3.8,30.6,18.3,24.450000000000003
USC00407770,2016-07-28,C100-S1,ROAN MTN 3SW,36.1636,-82.0953,7.4655321739430045,3.8,30.6,18.3,24.450000000000003
USC00407770,2016-07-28,C100-S2,ROAN MTN 3SW,36.1636,-82.0953,6.528451522368613,3.8,30.6,18.3,24.450000000000003
USC00407770,2016-07-29,C100-S1,ROAN MTN 3SW,36.1636,-82.0953,7.4655321739430045,3.8,28.3,18.3,23.3
USC00407770,2016-07-29,C100-S3,ROAN MTN 3SW,36.1636,-82.0953,7.135838629346746,3.8,28.3,18.3,23.3
USC00407770,2016-07-29,C100-S2,ROAN MTN 3SW,36.1636,-82.0953,6.528451522368613,3.8,28.3,18.3,23.3
USC00407770,2016-07-29,C74-S3,ROAN MTN 3SW,36.1636,-82.0953,12.299103554488957,3.8,28.3,18.3,23.3
USC00407770,2016-07-30,C100-S2,ROAN MTN 3SW,36.1636,-82.0953,6.528451522368613,1,27.2,16.1,21.65
USC00407770,2016-07-30,C100-S3,ROAN MTN 3SW,36.1636,-82.0953,7.135838629346746,1,27.2,16.1,21.65
USC00407770,2016-07-30,C100-S1,ROAN MTN 3SW,36.1636,-82.0953,7.4655321739430045,1,27.2,16.1,21.65
USC00407770,2016-07-30,C74-S3,ROAN MTN 3SW,36.1636,-82.0953,12.299103554488957,1,27.2,16.1,21.65
USR0000NFBR,2016-06-13,C2-S2,FORT BRAGG NORTH CAROLINA,35.1397,-79.0644,18.171675035934314,NA,NA,NA,NA
USR0000NFBR,2016-06-14,C2-S2,FORT BRAGG NORTH CAROLINA,35.1397,-79.0644,18.171675035934314,NA,NA,NA,NA
USR0000NFBR,2016-06-15,C2-S2,FORT BRAGG NORTH CAROLINA,35.1397,-79.0644,18.171675035934314,NA,NA,NA,NA
USR0000NFBR,2016-06-16,C2-S2,FORT BRAGG NORTH CAROLINA,35.1397,-79.0644,18.171675035934314,NA,NA,NA,NA
USR0000NGRF,2016-06-24,C39-S3,GRANDFATHER NORTH CAROLINA,35.7564,-82.0439,2.1110642751310467,NA,32.8,19.4,26.099999999999998
USR0000NGRF,2016-06-24,C39-S1,GRANDFATHER NORTH CAROLINA,35.7564,-82.0439,4.947601414292241,NA,32.8,19.4,26.099999999999998
USR0000NGRF,2016-06-24,C39-S2,GRANDFATHER NORTH CAROLINA,35.7564,-82.0439,2.575763423809304,NA,32.8,19.4,26.099999999999998
USR0000NGRF,2016-06-25,C39-S3,GRANDFATHER NORTH CAROLINA,35.7564,-82.0439,2.1110642751310467,NA,32.8,18.9,25.849999999999998
USR0000NGRF,2016-06-25,C39-S2,GRANDFATHER NORTH CAROLINA,35.7564,-82.0439,2.575763423809304,NA,32.8,18.9,25.849999999999998
USR0000NGRF,2016-06-25,C39-S1,GRANDFATHER NORTH CAROLINA,35.7564,-82.0439,4.947601414292241,NA,32.8,18.9,25.849999999999998
USR0000NGRF,2016-06-26,C39-S3,GRANDFATHER NORTH CAROLINA,35.7564,-82.0439,2.1110642751310467,NA,32.2,20.6,26.400000000000002
USR0000NGRF,2016-06-26,C39-S1,GRANDFATHER NORTH CAROLINA,35.7564,-82.0439,4.947601414292241,NA,32.2,20.6,26.400000000000002
USR0000NGRF,2016-06-26,C39-S2,GRANDFATHER NORTH CAROLINA,35.7564,-82.0439,2.575763423809304,NA,32.2,20.6,26.400000000000002
USR0000NGRF,2016-06-27,C39-S1,GRANDFATHER NORTH CAROLINA,35.7564,-82.0439,4.947601414292241,NA,31.7,18.9,25.299999999999997
USR0000NGRF,2016-06-27,C39-S3,GRANDFATHER NORTH CAROLINA,35.7564,-82.0439,2.1110642751310467,NA,31.7,18.9,25.299999999999997
USR0000NGRF,2016-06-27,C39-S2,GRANDFATHER NORTH CAROLINA,35.7564,-82.0439,2.575763423809304,NA,31.7,18.9,25.299999999999997
USR0000NRCK,2016-06-14,C37-S1,ROCKINGHAM NORTH CAROLINA,34.96,-79.69,8.51760388823768,NA,34.4,20,27.2
USR0000NRCK,2016-06-14,C37-S2,ROCKINGHAM NORTH CAROLINA,34.96,-79.69,7.99495009045464,NA,34.4,20,27.2
USR0000NRCK,2016-06-14,C37-S3,ROCKINGHAM NORTH CAROLINA,34.96,-79.69,7.372098910828882,NA,34.4,20,27.2
USR0000NRCK,2016-06-15,C37-S2,ROCKINGHAM NORTH CAROLINA,34.96,-79.69,7.99495009045464,NA,33.9,22.2,28.049999999999997
USR0000NRCK,2016-06-15,C37-S1,ROCKINGHAM NORTH CAROLINA,34.96,-79.69,8.51760388823768,NA,33.9,22.2,28.049999999999997
USR0000NRCK,2016-06-15,C37-S3,ROCKINGHAM NORTH CAROLINA,34.96,-79.69,7.372098910828882,NA,33.9,22.2,28.049999999999997
USR0000NRCK,2016-06-16,C37-S2,ROCKINGHAM NORTH CAROLINA,34.96,-79.69,7.99495009045464,NA,35.6,22.2,28.9
USR0000NRCK,2016-06-16,C37-S3,ROCKINGHAM NORTH CAROLINA,34.96,-79.69,7.372098910828882,NA,35.6,22.2,28.9
USR0000NRCK,2016-06-16,C37-S1,ROCKINGHAM NORTH CAROLINA,34.96,-79.69,8.51760388823768,NA,35.6,22.2,28.9
USR0000NRCK,2016-06-17,C37-S3,ROCKINGHAM NORTH CAROLINA,34.96,-79.69,7.372098910828882,NA,33.3,20.6,26.95
USR0000NRCK,2016-06-17,C37-S1,ROCKINGHAM NORTH CAROLINA,34.96,-79.69,8.51760388823768,NA,33.3,20.6,26.95
USR0000NRCK,2016-06-17,C37-S2,ROCKINGHAM NORTH CAROLINA,34.96,-79.69,7.99495009045464,NA,33.3,20.6,26.95
USR0000NSUN,2016-07-12,C46-S2,SUNNY POINT NORTH CAROLINA,34.0028,-77.9581,5.398410239352115,NA,32.2,22.2,27.200000000000003
USR0000NSUN,2016-07-12,C46-S1,SUNNY POINT NORTH CAROLINA,34.0028,-77.9581,6.215312924899403,NA,32.2,22.2,27.200000000000003
USR0000NSUN,2016-07-13,C46-S1,SUNNY POINT NORTH CAROLINA,34.0028,-77.9581,6.215312924899403,NA,35.6,25,30.3
USR0000NSUN,2016-07-13,C46-S2,SUNNY POINT NORTH CAROLINA,34.0028,-77.9581,5.398410239352115,NA,35.6,25,30.3
USR0000NSUN,2016-07-14,C46-S1,SUNNY POINT NORTH CAROLINA,34.0028,-77.9581,6.215312924899403,NA,33.3,27.2,30.25
USR0000NSUN,2016-07-14,C46-S2,SUNNY POINT NORTH CAROLINA,34.0028,-77.9581,5.398410239352115,NA,33.3,27.2,30.25
USR0000NSUN,2016-07-15,C46-S2,SUNNY POINT NORTH CAROLINA,34.0028,-77.9581,5.398410239352115,NA,32.8,23.9,28.349999999999998
USR0000NSUN,2016-07-15,C46-S1,SUNNY POINT NORTH CAROLINA,34.0028,-77.9581,6.215312924899403,NA,32.8,23.9,28.349999999999998
USR0000NUWH,2016-07-04,C20-S2,UWHARRIE (TROY) NORTH CAROLINA,35.3667,-79.8667,7.208781311940204,NA,33.3,21.1,27.2
USR0000NUWH,2016-07-04,C65-S1,UWHARRIE (TROY) NORTH CAROLINA,35.3667,-79.8667,10.72569971598692,NA,33.3,21.1,27.2
USR0000NUWH,2016-07-04,C65-S5,UWHARRIE (TROY) NORTH CAROLINA,35.3667,-79.8667,10.685940142459494,NA,33.3,21.1,27.2
USR0000NUWH,2016-07-04,C20-S1,UWHARRIE (TROY) NORTH CAROLINA,35.3667,-79.8667,1.3501387061927546,NA,33.3,21.1,27.2
USR0000NUWH,2016-07-04,C65-S2,UWHARRIE (TROY) NORTH CAROLINA,35.3667,-79.8667,10.69193004413102,NA,33.3,21.1,27.2
USR0000NUWH,2016-07-05,C65-S1,UWHARRIE (TROY) NORTH CAROLINA,35.3667,-79.8667,10.72569971598692,NA,36.7,22.8,29.75
USR0000NUWH,2016-07-05,C65-S5,UWHARRIE (TROY) NORTH CAROLINA,35.3667,-79.8667,10.685940142459494,NA,36.7,22.8,29.75
USR0000NUWH,2016-07-05,C20-S2,UWHARRIE (TROY) NORTH CAROLINA,35.3667,-79.8667,7.208781311940204,NA,36.7,22.8,29.75
USR0000NUWH,2016-07-05,C65-S2,UWHARRIE (TROY) NORTH CAROLINA,35.3667,-79.8667,10.69193004413102,NA,36.7,22.8,29.75
USR0000NUWH,2016-07-05,C20-S1,UWHARRIE (TROY) NORTH CAROLINA,35.3667,-79.8667,1.3501387061927546,NA,36.7,22.8,29.75
USR0000NUWH,2016-07-06,C65-S1,UWHARRIE (TROY) NORTH CAROLINA,35.3667,-79.8667,10.72569971598692,NA,35,22.8,28.9
USR0000NUWH,2016-07-06,C65-S2,UWHARRIE (TROY) NORTH CAROLINA,35.3667,-79.8667,10.69193004413102,NA,35,22.8,28.9
USR0000NUWH,2016-07-06,C65-S5,UWHARRIE (TROY) NORTH CAROLINA,35.3667,-79.8667,10.685940142459494,NA,35,22.8,28.9
USR0000NUWH,2016-07-06,C20-S2,UWHARRIE (TROY) NORTH CAROLINA,35.3667,-79.8667,7.208781311940204,NA,35,22.8,28.9
USR0000NUWH,2016-07-06,C20-S1,UWHARRIE (TROY) NORTH CAROLINA,35.3667,-79.8667,1.3501387061927546,NA,35,22.8,28.9
USR0000NUWH,2016-07-07,C20-S2,UWHARRIE (TROY) NORTH CAROLINA,35.3667,-79.8667,7.208781311940204,NA,35,21.1,28.05
USR0000NUWH,2016-07-07,C20-S1,UWHARRIE (TROY) NORTH CAROLINA,35.3667,-79.8667,1.3501387061927546,NA,35,21.1,28.05
USR0000NUWH,2016-07-07,C65-S5,UWHARRIE (TROY) NORTH CAROLINA,35.3667,-79.8667,10.685940142459494,NA,35,21.1,28.05
USR0000NUWH,2016-07-07,C65-S2,UWHARRIE (TROY) NORTH CAROLINA,35.3667,-79.8667,10.69193004413102,NA,35,21.1,28.05
USR0000NUWH,2016-07-07,C65-S1,UWHARRIE (TROY) NORTH CAROLINA,35.3667,-79.8667,10.72569971598692,NA,35,21.1,28.05
USR0000NWAY,2016-06-21,C84-S1,WAYAH NORTH CAROLINA,35.1667,-83.4031,15.618434412218438,NA,31.7,13.9,22.8
USR0000NWAY,2016-06-21,C84-S2,WAYAH NORTH CAROLINA,35.1667,-83.4031,12.508931137657292,NA,31.7,13.9,22.8
USR0000NWAY,2016-06-22,C84-S1,WAYAH NORTH CAROLINA,35.1667,-83.4031,15.618434412218438,NA,32.2,17.2,24.700000000000003
USR0000NWAY,2016-06-22,C84-S2,WAYAH NORTH CAROLINA,35.1667,-83.4031,12.508931137657292,NA,32.2,17.2,24.700000000000003
USR0000NWAY,2016-06-23,C84-S1,WAYAH NORTH CAROLINA,35.1667,-83.4031,15.618434412218438,NA,32.8,18.3,25.549999999999997
USR0000NWAY,2016-06-23,C84-S2,WAYAH NORTH CAROLINA,35.1667,-83.4031,12.508931137657292,NA,32.8,18.3,25.549999999999997
USR0000NWAY,2016-06-24,C84-S2,WAYAH NORTH CAROLINA,35.1667,-83.4031,12.508931137657292,NA,30.6,18.3,24.450000000000003
USR0000NWAY,2016-06-24,C84-S1,WAYAH NORTH CAROLINA,35.1667,-83.4031,15.618434412218438,NA,30.6,18.3,24.450000000000003
USR0000NWHI,2016-07-11,C48-S1,WHITEVILLE NORTH CAROLINA,34.3361,-78.7286,20.682628914680304,NA,33.9,21.1,27.5
USR0000NWHI,2016-07-11,C48-S2,WHITEVILLE NORTH CAROLINA,34.3361,-78.7286,25.23937837956466,NA,33.9,21.1,27.5
USR0000NWHI,2016-07-11,C48-S3,WHITEVILLE NORTH CAROLINA,34.3361,-78.7286,23.274538299857593,NA,33.9,21.1,27.5
USR0000NWHI,2016-07-12,C48-S3,WHITEVILLE NORTH CAROLINA,34.3361,-78.7286,23.274538299857593,NA,34.4,22.2,28.299999999999997
USR0000NWHI,2016-07-12,C48-S1,WHITEVILLE NORTH CAROLINA,34.3361,-78.7286,20.682628914680304,NA,34.4,22.2,28.299999999999997
USR0000NWHI,2016-07-12,C48-S2,WHITEVILLE NORTH CAROLINA,34.3361,-78.7286,25.23937837956466,NA,34.4,22.2,28.299999999999997
USR0000NWHI,2016-07-13,C48-S1,WHITEVILLE NORTH CAROLINA,34.3361,-78.7286,20.682628914680304,NA,36.7,23.3,30
USR0000NWHI,2016-07-13,C48-S2,WHITEVILLE NORTH CAROLINA,34.3361,-78.7286,25.23937837956466,NA,36.7,23.3,30
USR0000NWHI,2016-07-13,C48-S3,WHITEVILLE NORTH CAROLINA,34.3361,-78.7286,23.274538299857593,NA,36.7,23.3,30
USR0000NWHI,2016-07-14,C48-S2,WHITEVILLE NORTH CAROLINA,34.3361,-78.7286,25.23937837956466,NA,36.7,23.9,30.3
USR0000NWHI,2016-07-14,C48-S1,WHITEVILLE NORTH CAROLINA,34.3361,-78.7286,20.682628914680304,NA,36.7,23.9,30.3
USR0000NWHI,2016-07-14,C48-S3,WHITEVILLE NORTH CAROLINA,34.3361,-78.7286,23.274538299857593,NA,36.7,23.9,30.3
USW00003758,2016-06-10,C75-S1,DURHAM 11 W,35.9706,-79.0931,13.660431490786957,0,27.9,13.5,20.7
USW00003758,2016-06-10,C75-S2,DURHAM 11 W,35.9706,-79.0931,13.213393908129659,0,27.9,13.5,20.7
USW00003758,2016-06-11,C75-S1,DURHAM 11 W,35.9706,-79.0931,13.660431490786957,0,32.3,16,24.15
USW00003758,2016-06-11,C75-S2,DURHAM 11 W,35.9706,-79.0931,13.213393908129659,0,32.3,16,24.15
USW00003758,2016-06-12,C75-S2,DURHAM 11 W,35.9706,-79.0931,13.213393908129659,0,32.9,20.2,26.549999999999997
USW00003758,2016-06-12,C75-S1,DURHAM 11 W,35.9706,-79.0931,13.660431490786957,0,32.9,20.2,26.549999999999997
USW00003758,2016-06-13,C75-S1,DURHAM 11 W,35.9706,-79.0931,13.660431490786957,0,28,15.5,21.75
USW00003758,2016-06-13,C75-S2,DURHAM 11 W,35.9706,-79.0931,13.213393908129659,0,28,15.5,21.75
USW00013748,2016-07-12,C19-S1,WILMINGTON INTL AP,34.2675,-77.8997,9.47112173514474,8.9,30,22.8,26.4
USW00013748,2016-07-12,C19-S2,WILMINGTON INTL AP,34.2675,-77.8997,5.781311449886172,8.9,30,22.8,26.4
USW00013748,2016-07-13,C19-S1,WILMINGTON INTL AP,34.2675,-77.8997,9.47112173514474,0,36.1,23.9,30
USW00013748,2016-07-13,C19-S2,WILMINGTON INTL AP,34.2675,-77.8997,5.781311449886172,0,36.1,23.9,30
USW00013748,2016-07-14,C19-S1,WILMINGTON INTL AP,34.2675,-77.8997,9.47112173514474,0.3,36.1,26.1,31.1
USW00013748,2016-07-14,C19-S2,WILMINGTON INTL AP,34.2675,-77.8997,5.781311449886172,0.3,36.1,26.1,31.1
USW00013748,2016-07-15,C19-S2,WILMINGTON INTL AP,34.2675,-77.8997,5.781311449886172,0.3,33.3,23.9,28.599999999999998
USW00013748,2016-07-15,C19-S1,WILMINGTON INTL AP,34.2675,-77.8997,9.47112173514474,0.3,33.3,23.9,28.599999999999998
USW00013766,2016-07-20,C105-S1,MANTEO AP,35.9172,-75.7,0.6537870694320078,0,28.3,20.6,24.450000000000003
USW00013766,2016-07-20,C105-S2,MANTEO AP,35.9172,-75.7,2.644610806194025,0,28.3,20.6,24.450000000000003
USW00013766,2016-07-21,C105-S2,MANTEO AP,35.9172,-75.7,2.644610806194025,0,28.9,21.7,25.299999999999997
USW00013766,2016-07-21,C105-S1,MANTEO AP,35.9172,-75.7,0.6537870694320078,0,28.9,21.7,25.299999999999997
USW00013766,2016-07-22,C105-S1,MANTEO AP,35.9172,-75.7,0.6537870694320078,0,28.9,21.7,25.299999999999997
USW00013766,2016-07-22,C105-S2,MANTEO AP,35.9172,-75.7,2.644610806194025,0,28.9,21.7,25.299999999999997
USW00013766,2016-07-23,C105-S1,MANTEO AP,35.9172,-75.7,0.6537870694320078,0,32.8,24.4,28.599999999999998
USW00013766,2016-07-23,C105-S2,MANTEO AP,35.9172,-75.7,2.644610806194025,0,32.8,24.4,28.599999999999998
USW00013776,2016-07-08,C81-S1,LUMBERTON MUNI AP,34.6081,-79.0592,11.505921399461137,0.8,34.4,21.7,28.049999999999997
USW00013776,2016-07-09,C81-S1,LUMBERTON MUNI AP,34.6081,-79.0592,11.505921399461137,0.3,33.3,22.2,27.75
USW00013776,2016-07-10,C81-S1,LUMBERTON MUNI AP,34.6081,-79.0592,11.505921399461137,0,33.3,22.8,28.049999999999997
USW00013776,2016-07-11,C81-S1,LUMBERTON MUNI AP,34.6081,-79.0592,11.505921399461137,25.4,32.8,21.7,27.25
USW00013872,2016-06-25,C42-S3,ASHEVILLE,35.5953,-82.5567,6.251694348260905,0,32.2,17.8,25
USW00013872,2016-06-25,C42-S1,ASHEVILLE,35.5953,-82.5567,7.332901341956378,0,32.2,17.8,25
USW00013872,2016-06-26,C42-S3,ASHEVILLE,35.5953,-82.5567,6.251694348260905,0,32.2,21.1,26.650000000000002
USW00013872,2016-06-26,C42-S1,ASHEVILLE,35.5953,-82.5567,7.332901341956378,0,32.2,21.1,26.650000000000002
USW00013872,2016-06-27,C42-S1,ASHEVILLE,35.5953,-82.5567,7.332901341956378,6.4,31.7,21.1,26.4
USW00013872,2016-06-27,C42-S3,ASHEVILLE,35.5953,-82.5567,6.251694348260905,6.4,31.7,21.1,26.4
USW00013872,2016-06-28,C42-S3,ASHEVILLE,35.5953,-82.5567,6.251694348260905,0,30.6,20,25.3
USW00013872,2016-06-28,C42-S1,ASHEVILLE,35.5953,-82.5567,7.332901341956378,0,30.6,20,25.3
USW00053870,2016-07-23,C79-S2,GASTONIA MUNI AP,35.1967,-81.1558,12.565120319712914,0,35,20,27.5
USW00053870,2016-07-23,C79-S1,GASTONIA MUNI AP,35.1967,-81.1558,11.352381718198071,0,35,20,27.5
USW00053870,2016-07-24,C79-S2,GASTONIA MUNI AP,35.1967,-81.1558,12.565120319712914,0,35.6,21.7,28.65
USW00053870,2016-07-24,C79-S1,GASTONIA MUNI AP,35.1967,-81.1558,11.352381718198071,0,35.6,21.7,28.65
USW00053870,2016-07-25,C79-S1,GASTONIA MUNI AP,35.1967,-81.1558,11.352381718198071,0,36.7,23.3,30
USW00053870,2016-07-25,C79-S2,GASTONIA MUNI AP,35.1967,-81.1558,12.565120319712914,0,36.7,23.3,30
USW00053870,2016-07-26,C79-S1,GASTONIA MUNI AP,35.1967,-81.1558,11.352381718198071,0,36.7,22.8,29.75
USW00053870,2016-07-26,C79-S2,GASTONIA MUNI AP,35.1967,-81.1558,12.565120319712914,0,36.7,22.8,29.75
USW00093719,2016-06-05,C22-S4,NEW BERN CRAVEN CO AP,35.0678,-77.0481,4.488207112701877,0.3,32.2,23.3,27.75
USW00093719,2016-06-05,C22-S3,NEW BERN CRAVEN CO AP,35.0678,-77.0481,2.3479605326622854,0.3,32.2,23.3,27.75
USW00093719,2016-06-06,C22-S3,NEW BERN CRAVEN CO AP,35.0678,-77.0481,2.3479605326622854,7.4,30.6,21.7,26.15
USW00093719,2016-06-06,C22-S4,NEW BERN CRAVEN CO AP,35.0678,-77.0481,4.488207112701877,7.4,30.6,21.7,26.15
USW00093719,2016-06-07,C22-S3,NEW BERN CRAVEN CO AP,35.0678,-77.0481,2.3479605326622854,30.2,30.6,21.7,26.15
USW00093719,2016-06-07,C22-S4,NEW BERN CRAVEN CO AP,35.0678,-77.0481,4.488207112701877,30.2,30.6,21.7,26.15
USW00093719,2016-06-08,C22-S4,NEW BERN CRAVEN CO AP,35.0678,-77.0481,4.488207112701877,0,28.3,16.1,22.200000000000003
USW00093719,2016-06-08,C22-S3,NEW BERN CRAVEN CO AP,35.0678,-77.0481,2.3479605326622854,0,28.3,16.1,22.200000000000003
USW00093807,2016-07-22,C66-S1,WINSTON SALEM RYNLDS AP,36.1336,-80.2222,7.557393945432324,0,33.9,22.8,28.35
USW00093807,2016-07-23,C66-S1,WINSTON SALEM RYNLDS AP,36.1336,-80.2222,7.557393945432324,0,34.4,22.2,28.299999999999997
USW00093807,2016-07-24,C66-S1,WINSTON SALEM RYNLDS AP,36.1336,-80.2222,7.557393945432324,0,34.4,22.2,28.299999999999997
USW00093807,2016-07-25,C66-S1,WINSTON SALEM RYNLDS AP,36.1336,-80.2222,7.557393945432324,0,35.6,23.3,29.450000000000003
USC00310241,2017-07-15,C58-S3,ARCOLA,36.2911,-77.9822,9.959938340401575,0,34.4,23.9,29.15
USC00310241,2017-07-15,C108-S1,ARCOLA,36.2911,-77.9822,10.206976222590944,0,34.4,23.9,29.15
USC00310241,2017-07-15,C58-S1,ARCOLA,36.2911,-77.9822,7.075963271044305,0,34.4,23.9,29.15
USC00310241,2017-07-15,C108-S2,ARCOLA,36.2911,-77.9822,13.150267306107057,0,34.4,23.9,29.15
USC00310241,2017-07-15,C108-S7,ARCOLA,36.2911,-77.9822,13.150267306107057,0,34.4,23.9,29.15
USC00310241,2017-07-15,C58-S2,ARCOLA,36.2911,-77.9822,10.199763787585058,0,34.4,23.9,29.15
USC00310241,2017-07-15,C108-S6,ARCOLA,36.2911,-77.9822,9.776882746363766,0,34.4,23.9,29.15
USC00310241,2017-07-16,C58-S1,ARCOLA,36.2911,-77.9822,7.075963271044305,0,32.2,22.2,27.200000000000003
USC00310241,2017-07-16,C58-S2,ARCOLA,36.2911,-77.9822,10.199763787585058,0,32.2,22.2,27.200000000000003
USC00310241,2017-07-16,C108-S2,ARCOLA,36.2911,-77.9822,13.150267306107057,0,32.2,22.2,27.200000000000003
USC00310241,2017-07-16,C108-S7,ARCOLA,36.2911,-77.9822,13.150267306107057,0,32.2,22.2,27.200000000000003
