site_code,2015,2016,2017,2018,2019,2020,2021
C20-S3,4.879453810782831,4.879453810782831,4.879453810782831,4.879453810782831,4.879453810782831,4.879453810782831,4.900901959401656
C20-S4,4.879453810782831,4.879453810782831,4.879453810782831,4.879453810782831,4.879453810782831,4.879453810782831,4.900901959401656
C200-S1,4.653712046569691,4.653712046569691,4.653712046569691,4.653712046569691,4.653712046569691,4.653712046569691,4.662497538215479
C200-S2,4.566187101629022,4.566187101629022,4.566187101629022,4.566187101629022,4.566187101629022,4.566187101629022,4.548244900380581
C200-S3,4.684316904791169,4.684316904791169,4.684316904791169,4.684316904791169,4.684316904791169,4.684316904791169,4.694174803867899
C200-S4,4.684316904791169,4.684316904791169,4.684316904791169,4.684316904791169,4.684316904791169,4.684316904791169,4.694174803867899
C200-S5,4.4364670489247775,4.4364670489247775,4.4364670489247775,4.4364670489247775,4.4364670489247775,4.4364670489247775,4.421123373374387
C201-S1,3.8437144646918107,3.8437144646918107,3.8437144646918107,3.8437144646918107,3.8437144646918107,3.8437144646918107,3.679099924042324
C201-S2,3.381094397559602,3.381094397559602,3.381094397559602,3.381094397559602,3.381094397559602,3.381094397559602,3.21944960056503
C202-S1,4.758684235482981,4.758684235482981,4.758684235482981,4.758684235482981,4.758684235482981,4.758684235482981,4.8024879543929675
C202-S2,4.758684235482981,4.758684235482981,4.758684235482981,4.758684235482981,4.758684235482981,4.758684235482981,4.8024879543929675
C203-S1,4.09152307411855,4.09152307411855,4.09152307411855,4.09152307411855,4.09152307411855,4.09152307411855,4.023837666650294
C203-S2,4.09152307411855,4.09152307411855,4.09152307411855,4.09152307411855,4.09152307411855,4.09152307411855,4.023837666650294
C204-S1,4.594110941273147,4.594110941273147,4.594110941273147,4.594110941273147,4.594110941273147,4.594110941273147,4.595100855824785
C204-S2,4.594110941273147,4.594110941273147,4.594110941273147,4.594110941273147,4.594110941273147,4.594110941273147,4.595100855824785
C205-S1,4.758684235482981,4.758684235482981,4.758684235482981,4.758684235482981,4.758684235482981,4.758684235482981,4.8024879543929675
C205-S2,4.758684235482981,4.758684235482981,4.758684235482981,4.758684235482981,4.758684235482981,4.758684235482981,4.8024879543929675
C206-S1,4.6335837840197165,4.6335837840197165,4.6335837840197165,4.6335837840197165,4.6335837840197165,4.6335837840197165,4.631562708476788
C206-S2,4.6643123815601495,4.6643123815601495,4.6643123815601495,4.6643123815601495,4.6643123815601495,4.6643123815601495,4.683615715317092
C207-S1,4.925031126597835,4.925031126597835,4.925031126597835,4.925031126597835,4.925031126597835,4.925031126597835,4.87813392471398
C207-S2,4.739009683769174,4.739009683769174,4.739009683769174,4.739009683769174,4.739009683769174,4.739009683769174,4.656228079388438
C208-S1,4.816470497434857,4.816470497434857,4.816470497434857,4.816470497434857,4.816470497434857,4.816470497434857,4.8026529401515745
C208-S2,4.816470497434857,4.816470497434857,4.816470497434857,4.816470497434857,4.816470497434857,4.816470497434857,4.8026529401515745
C209-S1,4.594110941273147,4.594110941273147,4.594110941273147,4.594110941273147,4.594110941273147,4.594110941273147,4.595100855824785
C209-S2,4.7082398397890906,4.7082398397890906,4.7082398397890906,4.7082398397890906,4.7082398397890906,4.7082398397890906,4.736081186553912
C21-S1,4.290825870515022,4.290825870515022,4.290825870515022,4.290825870515022,4.290825870515022,4.290825870515022,4.257045036440371
C21-S2,4.290825870515022,4.290825870515022,4.290825870515022,4.290825870515022,4.290825870515022,4.290825870515022,4.257045036440371
C21-S3,4.290825870515022,4.290825870515022,4.290825870515022,4.290825870515022,4.290825870515022,4.290825870515022,4.257045036440371
C22-S1,4.987107018273474,4.987107018273474,4.987107018273474,4.987107018273474,4.987107018273474,4.987107018273474,4.951635080173109
C22-S2,4.987107018273474,4.987107018273474,4.987107018273474,4.987107018273474,4.987107018273474,4.987107018273474,4.951635080173109
C22-S3,4.987107018273474,4.987107018273474,4.987107018273474,4.987107018273474,4.987107018273474,4.987107018273474,4.951635080173109
C22-S4,4.987107018273474,4.987107018273474,4.987107018273474,4.987107018273474,4.987107018273474,4.987107018273474,4.951635080173109
C22-S5,4.987107018273474,4.987107018273474,4.987107018273474,4.987107018273474,4.987107018273474,4.987107018273474,4.951635080173109
C22-S6,4.987107018273474,4.987107018273474,4.987107018273474,4.987107018273474,4.987107018273474,4.987107018273474,4.951635080173109
C22-S7,4.987107018273474,4.987107018273474,4.987107018273474,4.987107018273474,4.987107018273474,4.987107018273474,4.951635080173109
C22-S8,4.987107018273474,4.987107018273474,4.987107018273474,4.987107018273474,4.987107018273474,4.987107018273474,4.951635080173109
C24-S1,4.579097237239969,4.579097237239969,4.579097237239969,4.579097237239969,4.579097237239969,4.579097237239969,4.549399800690825
C24-S2,4.579097237239969,4.579097237239969,4.579097237239969,4.579097237239969,4.579097237239969,4.579097237239969,4.549399800690825
C24-S3,4.414193971512921,4.414193971512921,4.414193971512921,4.414193971512921,4.414193971512921,4.414193971512921,4.364780736810319
C24-S4,4.579097237239969,4.579097237239969,4.579097237239969,4.579097237239969,4.579097237239969,4.579097237239969,4.549399800690825
C24-S5,4.579097237239969,4.579097237239969,4.579097237239969,4.579097237239969,4.579097237239969,4.579097237239969,4.549399800690825
C24-S6,4.579097237239969,4.579097237239969,4.579097237239969,4.579097237239969,4.579097237239969,4.579097237239969,4.549399800690825
C24-S7,4.579097237239969,4.579097237239969,4.579097237239969,4.579097237239969,4.579097237239969,4.579097237239969,4.549399800690825
C29-S1,4.020744183676425,4.020744183676425,4.020744183676425,4.020744183676425,4.020744183676425,4.020744183676425,3.861079215785129
C29-S2,4.020744183676425,4.020744183676425,4.020744183676425,4.020744183676425,4.020744183676425,4.020744183676425,3.861079215785129
C34-S1,4.60145280753113,4.60145280753113,4.60145280753113,4.60145280753113,4.60145280753113,4.60145280753113,4.592791055204296
C34-S2,4.60145280753113,4.60145280753113,4.60145280753113,4.60145280753113,4.60145280753113,4.60145280753113,4.592791055204296
C37-S1,4.303199802410498,4.303199802410498,4.303199802410498,4.303199802410498,4.303199802410498,4.303199802410498,4.300271305195236
C37-S2,4.303199802410498,4.303199802410498,4.303199802410498,4.303199802410498,4.303199802410498,4.303199802410498,4.300271305195236
C37-S3,4.303199802410498,4.303199802410498,4.303199802410498,4.303199802410498,4.303199802410498,4.303199802410498,4.300271305195236
C37-S4,4.303199802410498,4.303199802410498,4.303199802410498,4.303199802410498,4.303199802410498,4.303199802410498,4.300271305195236
C39-S1,4.890466610169804,4.890466610169804,4.890466610169804,4.890466610169804,4.890466610169804,4.890466610169804,4.940333555708574
C39-S2,4.890466610169804,4.890466610169804,4.890466610169804,4.890466610169804,4.890466610169804,4.890466610169804,4.940333555708574
C39-S3,4.890466610169804,4.890466610169804,4.890466610169804,4.890466610169804,4.890466610169804,4.890466610169804,4.940333555708574
C39-S4,4.890466610169804,4.890466610169804,4.890466610169804,4.890466610169804,4.890466610169804,4.890466610169804,4.940333555708574
C40-S1,3.5170426626512357,3.5170426626512357,3.5170426626512357,3.5170426626512357,3.5170426626512357,3.5170426626512357,3.321905756659574
C40-S2,3.5170426626512357,3.5170426626512357,3.5170426626512357,3.5170426626512357,3.5170426626512357,3.5170426626512357,3.321905756659574
C40-S3,3.5170426626512357,3.5170426626512357,3.5170426626512357,3.5170426626512357,3.5170426626512357,3.5170426626512357,3.321905756659574
C400-S1,3.8437144646918107,3.8437144646918107,3.8437144646918107,3.8437144646918107,3.8437144646918107,3.8437144646918107,3.679099924042324
C400-S2,3.8437144646918107,3.8437144646918107,3.8437144646918107,3.8437144646918107,3.8437144646918107,3.8437144646918107,3.679099924042324
C41-S1,3.05656741038091,3.05656741038091,3.05656741038091,3.05656741038091,3.05656741038091,3.05656741038091,3.0028232995148914
C41-S2,3.05656741038091,3.05656741038091,3.05656741038091,3.05656741038091,3.05656741038091,3.05656741038091,3.0028232995148914
C42-S1,4.749775004518239,4.749775004518239,4.749775004518239,4.749775004518239,4.749775004518239,4.749775004518239,4.754889563035036
C42-S2,4.867863561240734,4.867863561240734,4.867863561240734,4.867863561240734,4.867863561240734,4.867863561240734,4.880361232455165
C42-S3,4.749775004518239,4.749775004518239,4.749775004518239,4.749775004518239,4.749775004518239,4.749775004518239,4.754889563035036
C42-S4,4.749775004518239,4.749775004518239,4.749775004518239,4.749775004518239,4.749775004518239,4.749775004518239,4.754889563035036
C42-S5,4.749775004518239,4.749775004518239,4.749775004518239,4.749775004518239,4.749775004518239,4.749775004518239,4.754889563035036
C44-S1,4.589450093592517,4.589450093592517,4.589450093592517,4.589450093592517,4.589450093592517,4.589450093592517,4.626200671322081
C44-S2,4.589450093592517,4.589450093592517,4.589450093592517,4.589450093592517,4.589450093592517,4.589450093592517,4.626200671322081
C44-S3,4.6643123815601495,4.6643123815601495,4.6643123815601495,4.6643123815601495,4.6643123815601495,4.6643123815601495,4.683615715317092
C44-S4,4.589450093592517,4.589450093592517,4.589450093592517,4.589450093592517,4.589450093592517,4.589450093592517,4.626200671322081
C44-S5,4.6643123815601495,4.6643123815601495,4.6643123815601495,4.6643123815601495,4.6643123815601495,4.6643123815601495,4.683615715317092
C44-S6,4.6643123815601495,4.6643123815601495,4.6643123815601495,4.6643123815601495,4.6643123815601495,4.6643123815601495,4.683615715317092
C46-S1,1.2981079487147695,1.2981079487147695,1.2981079487147695,1.2981079487147695,1.2981079487147695,1.2981079487147695,1.2999227920594394
C46-S2,0,0,0,0,0,0,0
C48-S1,4.735297504200531,4.735297504200531,4.735297504200531,4.735297504200531,4.735297504200531,4.735297504200531,4.720490032365611
C48-S2,4.735297504200531,4.735297504200531,4.735297504200531,4.735297504200531,4.735297504200531,4.735297504200531,4.720490032365611
C48-S3,4.735297504200531,4.735297504200531,4.735297504200531,4.735297504200531,4.735297504200531,4.735297504200531,4.720490032365611
C48-S4,4.735297504200531,4.735297504200531,4.735297504200531,4.735297504200531,4.735297504200531,4.735297504200531,4.720490032365611
C5-S1,4.840269693113822,4.840269693113822,4.840269693113822,4.840269693113822,4.840269693113822,4.840269693113822,4.8648525711461685
C5-S2,4.840269693113822,4.840269693113822,4.840269693113822,4.840269693113822,4.840269693113822,4.840269693113822,4.8648525711461685
C5-S3,4.840269693113822,4.840269693113822,4.840269693113822,4.840269693113822,4.840269693113822,4.840269693113822,4.8648525711461685
C5-S5,4.840269693113822,4.840269693113822,4.840269693113822,4.840269693113822,4.840269693113822,4.840269693113822,4.8648525711461685
C500-S1,4.814944379167747,4.814944379167747,4.814944379167747,4.814944379167747,4.814944379167747,4.814944379167747,4.795393566772894
C500-S2,4.814944379167747,4.814944379167747,4.814944379167747,4.814944379167747,4.814944379167747,4.814944379167747,4.795393566772894
C501-S1,4.465545788879147,4.465545788879147,4.465545788879147,4.465545788879147,4.465545788879147,4.465545788879147,4.437704442114326
C501-S2,4.465545788879147,4.465545788879147,4.465545788879147,4.465545788879147,4.465545788879147,4.465545788879147,4.437704442114326
C502-S1,4.465545788879147,4.465545788879147,4.465545788879147,4.465545788879147,4.465545788879147,4.465545788879147,4.437704442114326
C502-S2,3.6746453085599526,3.6746453085599526,3.6746453085599526,3.6746453085599526,3.6746453085599526,3.6746453085599526,3.659384125888865
C503-S1,4.720407539486309,4.720407539486309,4.720407539486309,4.720407539486309,4.720407539486309,4.720407539486309,4.732698978502482
C503-S2,4.720407539486309,4.720407539486309,4.720407539486309,4.720407539486309,4.720407539486309,4.720407539486309,4.732698978502482
C52-S1,4.840269693113822,4.840269693113822,4.840269693113822,4.840269693113822,4.840269693113822,4.840269693113822,4.8648525711461685
C52-S2,4.840269693113822,4.840269693113822,4.840269693113822,4.840269693113822,4.840269693113822,4.840269693113822,4.8648525711461685
C54-S1,4.388084975213466,4.388084975213466,4.388084975213466,4.388084975213466,4.388084975213466,4.388084975213466,4.356118984483485
C54-S2,4.388084975213466,4.388084975213466,4.388084975213466,4.388084975213466,4.388084975213466,4.388084975213466,4.356118984483485
C54-S3,4.388084975213466,4.388084975213466,4.388084975213466,4.388084975213466,4.388084975213466,4.388084975213466,4.356118984483485
C58-S1,3.7493838572086293,3.7493838572086293,3.7493838572086293,3.7493838572086293,3.7493838572086293,3.7493838572086293,3.6267994385641105
C58-S2,3.7493838572086293,3.7493838572086293,3.7493838572086293,3.7493838572086293,3.7493838572086293,3.7493838572086293,3.6267994385641105
C58-S3,3.7493838572086293,3.7493838572086293,3.7493838572086293,3.7493838572086293,3.7493838572086293,3.7493838572086293,3.6267994385641105
C6-S1,4.950645165621471,4.950645165621471,4.950645165621471,4.950645165621471,4.950645165621471,4.950645165621471,4.962194168723915
