site_code,2015,2016,2017,2018,2019,2020,2021
C19-S1,3.365000009536743,3.0049999952316284,3.5399999618530273,5.5,3.960000157356262,4.215000033378601,4.585000038146973
C19-S2,3.365000009536743,3.0049999952316284,3.5399999618530273,5.5,3.960000157356262,4.215000033378601,4.585000038146973
C19-S3,3.365000009536743,3.0049999952316284,3.5399999618530273,5.5,3.960000157356262,4.215000033378601,4.585000038146973
C19-S4,3.365000009536743,3.0049999952316284,3.5399999618530273,5.5,3.960000157356262,4.215000033378601,4.585000038146973
C19-S5,3.365000009536743,3.0049999952316284,3.5399999618530273,5.5,3.960000157356262,4.215000033378601,4.585000038146973
C19-S6,3.365000009536743,3.0049999952316284,3.5399999618530273,5.5,3.960000157356262,4.215000033378601,4.585000038146973
C2-S1,3.924999952316284,4.319999933242798,3.2350000143051147,3.880000114440918,3.659999966621399,3.2699999809265137,4.965000152587891
C2-S2,3.924999952316284,4.319999933242798,3.2350000143051147,3.880000114440918,3.659999966621399,3.2699999809265137,4.965000152587891
C2-S3,3.924999952316284,4.319999933242798,3.2350000143051147,3.880000114440918,3.659999966621399,3.2699999809265137,4.965000152587891
C20-S1,3.924999952316284,4.319999933242798,3.2350000143051147,3.880000114440918,3.659999966621399,3.2699999809265137,4.965000152587891
C20-S2,3.924999952316284,4.319999933242798,3.2350000143051147,3.880000114440918,3.659999966621399,3.2699999809265137,4.965000152587891
C20-S3,3.924999952316284,4.319999933242798,3.2350000143051147,3.880000114440918,3.659999966621399,3.2699999809265137,4.965000152587891
C20-S4,3.924999952316284,4.319999933242798,3.2350000143051147,3.880000114440918,3.659999966621399,3.2699999809265137,4.965000152587891
C200-S1,3.924999952316284,4.319999933242798,3.2350000143051147,3.880000114440918,3.659999966621399,3.2699999809265137,4.965000152587891
C200-S2,3.924999952316284,4.319999933242798,3.2350000143051147,3.880000114440918,3.659999966621399,3.2699999809265137,4.965000152587891
C200-S3,3.924999952316284,4.319999933242798,3.2350000143051147,3.880000114440918,3.659999966621399,3.2699999809265137,4.965000152587891
C200-S4,3.924999952316284,4.319999933242798,3.2350000143051147,3.880000114440918,3.659999966621399,3.2699999809265137,4.965000152587891
C200-S5,3.924999952316284,4.319999933242798,3.2350000143051147,3.880000114440918,3.659999966621399,3.2699999809265137,4.965000152587891
C201-S1,4.579999923706055,4.204999923706055,3.5600000619888306,6.134999990463257,3.9299999475479126,2.8000000715255737,3.5700000524520874
C201-S2,4.579999923706055,4.204999923706055,3.5600000619888306,6.134999990463257,3.9299999475479126,2.8000000715255737,3.5700000524520874
C202-S1,3.03000009059906,3.015000104904175,2.8949999809265137,2.5299999713897705,3.930000066757202,3.365000009536743,3.8200000524520874
C202-S2,3.03000009059906,3.015000104904175,2.8949999809265137,2.5299999713897705,3.930000066757202,3.365000009536743,3.8200000524520874
C203-S1,3.03000009059906,3.015000104904175,2.8949999809265137,2.5299999713897705,3.930000066757202,3.365000009536743,3.8200000524520874
